31,17.982,18.308,0.326,Sound,,31,17.978,18.297,0.319,Sound,,31,18.006,18.31,0.304,Sound,,17.98866667,18.305,0.316333333
32,18.421,18.876,0.455,Sound,,32,18.417,18.889,0.472,Sound,,32,18.455,18.875,0.42,Sound,,18.431,18.88,0.449
33,18.876,19.09,0.214,Sound,,33,18.902,19.097,0.195,Sound,,33,18.895,19.088,0.193,Sound,,18.891,19.09166667,0.200666667
34,19.368,19.952,0.584,Sound,,34,19.355,19.956,0.601,Sound,,34,19.391,19.969,0.578,Sound,,19.37133333,19.959,0.587666667
35,20.305,20.766,0.461,Sound,,35,20.294,20.77,0.476,Sound,,35,20.318,20.765,0.447,Sound,,20.30566667,20.767,0.461333333
36,20.766,20.937,0.171,Sound,,36,20.793,20.941,0.148,Sound,,36,20.827,20.951,0.124,Sound,,20.79533333,20.943,0.147666667
37,21.258,21.708,0.45,Sound,,37,21.26,21.713,0.453,Sound,,37,21.272,21.706,0.434,Sound,,21.26333333,21.709,0.445666667
38,21.708,21.949,0.241,Sound,,38,21.731,21.953,0.222,Sound,,38,21.754,21.942,0.188,Sound,,21.731,21.948,0.217
39,22.211,22.581,0.37,Sound,,39,22.184,22.595,0.411,Sound,,39,22.198,22.572,0.374,Sound,,22.19766667,22.58266667,0.385
40,22.704,23.164,0.46,Sound,,40,22.711,23.169,0.458,Sound,,40,22.713,23.105,0.392,Sound,,22.70933333,23.146,0.436666667
41,23.164,23.684,0.52,Sound,,41,23.182,23.677,0.495,Sound,,41,23.19,23.665,0.475,Sound,,23.17866667,23.67533333,0.496666667
42,24.096,24.471,0.375,Sound,,42,24.112,24.467,0.355,Sound,,42,24.088,24.471,0.383,Sound,,24.09866667,24.46966667,0.371
43,24.583,24.99,0.407,Sound,,43,24.574,24.99,0.416,Sound,,43,24.561,25,0.439,Sound,,24.57266667,24.99333333,0.420666667
44,25.033,25.52,0.487,Sound,,44,25.017,25.54,0.523,Sound,,44,25.052,25.537,0.485,Sound,,25.034,25.53233333,0.498333333
45,25.911,26.071,0.16,Sound,,45,25.97,26.071,0.101,Sound,,45,25.914,26.084,0.17,Sound,,25.93166667,26.07533333,0.143666667
46,26.387,26.51,0.123,Sound,,46,26.418,26.547,0.129,Sound,,46,26.363,26.533,0.17,Sound,,26.38933333,26.53,0.140666667
47,26.853,27.276,0.423,Sound,,47,26.871,27.315,0.444,Sound,,47,26.845,27.297,0.452,Sound,,26.85633333,27.296,0.439666667
48,27.779,28.181,0.402,Sound,,48,27.726,28.225,0.499,Sound,,48,27.748,28.21,0.462,Sound,,27.751,28.20533333,0.454333333
49,28.213,28.636,0.423,Sound,,49,28.225,28.664,0.439,Sound,,49,28.23,28.655,0.425,Sound,,28.22266667,28.65166667,0.429
50,28.689,29.139,0.45,Sound,,50,28.71,29.122,0.412,Sound,,50,28.721,29.15,0.429,Sound,,28.70666667,29.137,0.430333333
51,29.182,29.535,0.353,Sound,,51,29.196,29.547,0.351,Sound,,51,29.203,29.53,0.327,Sound,,29.19366667,29.53733333,0.343666667
52,29.664,29.98,0.316,Sound,,52,29.658,29.995,0.337,Sound,,52,29.671,29.98,0.309,Sound,,29.66433333,29.985,0.320666667
53,30.156,30.558,0.402,Sound,,53,30.12,30.559,0.439,Sound,,53,30.139,30.582,0.443,Sound,,30.13833333,30.56633333,0.428
54,30.585,31.098,0.513,Sound,,54,30.592,31.109,0.517,Sound,,54,30.602,31.091,0.489,Sound,,30.593,31.09933333,0.506333333
