33,22.143,22.412,0.269,Sound,,33,22.159,22.418,0.259,Sound,,33,22.172,22.422,0.25,Sound,,22.158,22.41733333,0.259333333
34,22.688,23.098,0.41,Sound,,34,22.641,23.106,0.465,Sound,,34,22.654,23.122,0.468,Sound,,22.661,23.10866667,0.447666667
35,23.674,24.115,0.441,Sound,,35,23.64,24.095,0.455,Sound,,35,23.656,24.119,0.463,Sound,,23.65666667,24.10966667,0.453
36,24.115,24.403,0.288,Sound,,36,24.132,24.412,0.28,Sound,,36,24.16,24.41,0.25,Sound,,24.13566667,24.40833333,0.272666667
37,24.655,25.096,0.441,Sound,,37,24.635,25.095,0.46,Sound,,37,24.648,25.1,0.452,Sound,,24.646,25.097,0.451
38,25.151,25.402,0.251,Sound,,38,25.126,25.417,0.291,Sound,,38,25.141,25.407,0.266,Sound,,25.13933333,25.40866667,0.269333333
39,25.629,25.996,0.367,Sound,,39,25.634,26.026,0.392,Sound,,39,25.618,26.001,0.383,Sound,,25.627,26.00766667,0.380666667
40,26.143,26.566,0.423,Sound,,40,26.121,26.56,0.439,Sound,,40,26.137,26.557,0.42,Sound,,26.13366667,26.561,0.427333333
41,26.64,27.087,0.447,Sound,,41,26.602,27.099,0.497,Sound,,41,26.614,27.109,0.495,Sound,,26.61866667,27.09833333,0.479666667
42,27.638,28.012,0.374,Sound,,42,27.649,28.014,0.365,Sound,,42,27.638,28.02,0.382,Sound,,27.64166667,28.01533333,0.373666667
43,28.141,28.551,0.41,Sound,,43,28.136,28.543,0.407,Sound,,43,28.131,28.545,0.414,Sound,,28.136,28.54633333,0.410333333
44,28.631,29.102,0.471,Sound,,44,28.612,29.141,0.529,Sound,,44,28.613,29.139,0.526,Sound,,28.61866667,29.12733333,0.508666667
45,29.593,29.825,0.232,Sound,,45,29.585,29.897,0.312,Sound,,45,29.578,29.828,0.25,Sound,,29.58533333,29.85,0.264666667
46,30.077,30.273,0.196,Sound,,46,30.093,30.278,0.185,Sound,,46,30.081,30.284,0.203,Sound,,30.08366667,30.27833333,0.194666667
47,30.579,30.953,0.374,Sound,,47,30.585,30.992,0.407,Sound,,47,30.59,30.984,0.394,Sound,,30.58466667,30.97633333,0.391666667
48,31.565,31.994,0.429,Sound,,48,31.547,32.008,0.461,Sound,,48,31.555,32.002,0.447,Sound,,31.55566667,32.00133333,0.445666667
49,32.019,32.49,0.471,Sound,,49,32.034,32.5,0.466,Sound,,49,32.048,32.505,0.457,Sound,,32.03366667,32.49833333,0.464666667
50,32.546,32.974,0.428,Sound,,50,32.547,32.965,0.418,Sound,,50,32.573,32.951,0.378,Sound,,32.55533333,32.96333333,0.408
51,33.011,33.397,0.386,Sound,,51,33.034,33.393,0.359,Sound,,51,33.034,33.391,0.357,Sound,,33.02633333,33.39366667,0.367333333
52,33.581,33.906,0.325,Sound,,52,33.557,33.922,0.365,Sound,,52,33.57,33.91,0.34,Sound,,33.56933333,33.91266667,0.343333333
53,34.059,34.463,0.404,Sound,,53,34.044,34.488,0.444,Sound,,53,34.057,34.504,0.447,Sound,,34.05333333,34.485,0.431666667
54,34.561,35.051,0.49,Sound,,54,34.515,35.102,0.587,Sound,,54,34.545,35.087,0.542,Sound,,34.54033333,35.08,0.539666667
