41,27.79,28.33,0.54,Sound,,41,27.806,28.351,0.545,Sound,,41,27.829,28.338,0.509,Sound,,27.80833333,28.33966667,0.531333333
42,28.961,29.378,0.417,Sound,,42,28.963,29.39,0.427,Sound,,42,28.944,29.357,0.413,Sound,,28.956,29.375,0.419
43,29.495,29.944,0.449,Sound,,43,29.469,29.958,0.489,Sound,,43,29.495,29.954,0.459,Sound,,29.48633333,29.952,0.465666667
44,30.009,30.568,0.559,Sound,,44,30.036,30.615,0.579,Sound,,44,30.008,30.624,0.616,Sound,,30.01766667,30.60233333,0.584666667
45,31.069,31.303,0.234,Sound,,45,31.047,31.283,0.236,Sound,,45,31.072,31.283,0.211,Sound,,31.06266667,31.28966667,0.227
46,31.544,31.778,0.234,Sound,,46,31.497,31.772,0.275,Sound,,46,31.59,31.778,0.188,Sound,,31.54366667,31.776,0.232333333
47,32.13,32.702,0.572,Sound,,47,32.131,32.704,0.573,Sound,,47,32.142,32.718,0.576,Sound,,32.13433333,32.708,0.573666667
48,33.223,33.678,0.455,Sound,,48,33.199,33.704,0.505,Sound,,48,33.206,33.709,0.503,Sound,,33.20933333,33.697,0.487666667
49,33.73,34.212,0.482,Sound,,49,33.749,34.176,0.427,Sound,,49,33.729,34.233,0.504,Sound,,33.736,34.207,0.471
50,34.283,34.706,0.423,Sound,,50,34.305,34.727,0.422,Sound,,50,34.281,34.711,0.43,Sound,,34.28966667,34.71466667,0.425
51,34.745,35.162,0.417,Sound,,51,34.755,35.199,0.444,Sound,,51,34.771,35.184,0.413,Sound,,34.757,35.18166667,0.424666667
52,35.383,35.721,0.338,Sound,,52,35.373,35.727,0.354,Sound,,52,35.368,35.725,0.357,Sound,,35.37466667,35.72433333,0.349666667
53,35.917,36.359,0.442,Sound,,53,35.929,36.378,0.449,Sound,,53,35.936,36.395,0.459,Sound,,35.92733333,36.37733333,0.45
54,36.45,37.107,0.657,Sound,,54,36.457,37.159,0.702,Sound,,54,36.46,37.138,0.678,Sound,,36.45566667,37.13466667,0.679
